2020-05-02 00:03:46,486 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@5f341870: startup date [Sat May 02 00:03:46 CEST 2020]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2020-05-02 00:50:18,225 | INFO  | Connector stomp stopped | org.apache.activemq.broker.TransportConnector | Thread-21
2020-05-02 00:50:18,228 | INFO  | Could not accept connection during shutdown  : null (null) | org.apache.activemq.broker.TransportConnector | ActiveMQ Transport Server Thread Handler: amqp://0.0.0.0:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600
2020-05-02 00:50:18,229 | INFO  | Connector mqtt stopped | org.apache.activemq.broker.TransportConnector | Thread-21
2020-05-02 00:50:18,236 | INFO  | Connector ws stopped | org.apache.activemq.broker.TransportConnector | Thread-21
2020-05-02 00:50:18,238 | INFO  | PListStore:[C:\Users\Alex\Desktop\apache-activemq-5.15.12\bin\..\data\localhost\tmp_storage] stopped | org.apache.activemq.store.kahadb.plist.PListStoreImpl | Thread-21
2020-05-02 00:50:18,239 | INFO  | Stopping async queue tasks | org.apache.activemq.store.kahadb.KahaDBStore | Thread-21
2020-05-02 00:50:18,240 | INFO  | Stopping async topic tasks | org.apache.activemq.store.kahadb.KahaDBStore | Thread-21
2020-05-02 00:50:18,240 | INFO  | Stopped KahaDB | org.apache.activemq.store.kahadb.KahaDBStore | Thread-21
2020-05-02 00:50:18,248 | INFO  | Apache ActiveMQ 5.15.12 (localhost, ID:DESKTOP-4K7HNL3-62607-1588371172299-0:1) uptime 37 minutes | org.apache.activemq.broker.BrokerService | Thread-21
2020-05-02 00:50:18,249 | INFO  | Apache ActiveMQ 5.15.12 (localhost, ID:DESKTOP-4K7HNL3-62607-1588371172299-0:1) is shutdown | org.apache.activemq.broker.BrokerService | Thread-21
2020-05-02 00:50:18,250 | INFO  | Closing org.apache.activemq.xbean.XBeanBrokerFactory$1@5f341870: startup date [Sat May 02 00:12:50 CEST 2020]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | Thread-21
2020-05-02 01:33:50,247 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@74197356: startup date [Sat May 02 01:33:50 CEST 2020]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2020-05-02 01:33:51,293 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\Users\Alex\Desktop\Integracion de Plataformas Prueba1\apache-activemq-5.15.12\bin\win64\..\..\data\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2020-05-02 01:33:51,357 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2020-05-02 01:33:51,434 | INFO  | PListStore:[C:\Users\Alex\Desktop\Integracion de Plataformas Prueba1\apache-activemq-5.15.12\bin\win64\..\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2020-05-02 01:33:51,700 | INFO  | Apache ActiveMQ 5.15.12 (localhost, ID:DESKTOP-4K7HNL3-49821-1588376031434-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2020-05-02 01:33:51,716 | INFO  | Listening for connections at: tcp://DESKTOP-4K7HNL3:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2020-05-02 01:33:51,716 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2020-05-02 01:33:51,716 | INFO  | Listening for connections at: amqp://DESKTOP-4K7HNL3:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2020-05-02 01:33:51,716 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2020-05-02 01:33:51,731 | INFO  | Listening for connections at: stomp://DESKTOP-4K7HNL3:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2020-05-02 01:33:51,731 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2020-05-02 01:33:51,731 | INFO  | Listening for connections at: mqtt://DESKTOP-4K7HNL3:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2020-05-02 01:33:51,731 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2020-05-02 01:33:51,731 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2020-05-02 01:33:51,858 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2020-05-02 01:33:52,028 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@23baabd7{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2020-05-02 01:33:52,090 | INFO  | Listening for connections at ws://DESKTOP-4K7HNL3:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
2020-05-02 01:33:52,090 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2020-05-02 01:33:52,090 | INFO  | Apache ActiveMQ 5.15.12 (localhost, ID:DESKTOP-4K7HNL3-49821-1588376031434-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2020-05-02 01:33:52,090 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2020-05-02 01:33:52,106 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: C:\Users\Alex\Desktop\Integracion de Plataformas Prueba1\apache-activemq-5.15.12\bin\win64\..\..\data\kahadb only has 80443 mb of usable space. - resetting to maximum available disk space: 80443 mb | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2020-05-02 01:33:53,012 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2020-05-02 01:33:53,012 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2020-05-02 02:06:19,460 | INFO  | Waited 1.001 seconds for ExecutorService: java.util.concurrent.ThreadPoolExecutor@61b63831[Shutting down, pool size = 1, active threads = 1, queued tasks = 0, completed tasks = 0] to terminate... | org.apache.activemq.util.ThreadPoolUtils | ActiveMQ InactivityMonitor Worker
2020-05-02 02:06:20,461 | INFO  | Waited 2.003 seconds for ExecutorService: java.util.concurrent.ThreadPoolExecutor@61b63831[Shutting down, pool size = 1, active threads = 1, queued tasks = 0, completed tasks = 0] to terminate... | org.apache.activemq.util.ThreadPoolUtils | ActiveMQ InactivityMonitor Worker
2020-05-02 02:06:21,462 | INFO  | Waited 3.004 seconds for ExecutorService: java.util.concurrent.ThreadPoolExecutor@61b63831[Shutting down, pool size = 1, active threads = 1, queued tasks = 0, completed tasks = 0] to terminate... | org.apache.activemq.util.ThreadPoolUtils | ActiveMQ InactivityMonitor Worker
2020-05-02 02:06:22,463 | INFO  | Waited 4.005 seconds for ExecutorService: java.util.concurrent.ThreadPoolExecutor@61b63831[Shutting down, pool size = 1, active threads = 1, queued tasks = 0, completed tasks = 0] to terminate... | org.apache.activemq.util.ThreadPoolUtils | ActiveMQ InactivityMonitor Worker
2020-05-02 02:06:23,465 | INFO  | Waited 5.007 seconds for ExecutorService: java.util.concurrent.ThreadPoolExecutor@61b63831[Shutting down, pool size = 1, active threads = 1, queued tasks = 0, completed tasks = 0] to terminate... | org.apache.activemq.util.ThreadPoolUtils | ActiveMQ InactivityMonitor Worker
2020-05-02 02:06:24,467 | INFO  | Waited 6.009 seconds for ExecutorService: java.util.concurrent.ThreadPoolExecutor@61b63831[Shutting down, pool size = 1, active threads = 1, queued tasks = 0, completed tasks = 0] to terminate... | org.apache.activemq.util.ThreadPoolUtils | ActiveMQ InactivityMonitor Worker
2020-05-02 02:06:25,468 | INFO  | Waited 7.010 seconds for ExecutorService: java.util.concurrent.ThreadPoolExecutor@61b63831[Shutting down, pool size = 1, active threads = 1, queued tasks = 0, completed tasks = 0] to terminate... | org.apache.activemq.util.ThreadPoolUtils | ActiveMQ InactivityMonitor Worker
2020-05-02 02:06:26,468 | INFO  | Waited 8.010 seconds for ExecutorService: java.util.concurrent.ThreadPoolExecutor@61b63831[Shutting down, pool size = 1, active threads = 1, queued tasks = 0, completed tasks = 0] to terminate... | org.apache.activemq.util.ThreadPoolUtils | ActiveMQ InactivityMonitor Worker
2020-05-02 02:06:27,465 | INFO  | Waited 9.007 seconds for ExecutorService: java.util.concurrent.ThreadPoolExecutor@61b63831[Shutting down, pool size = 1, active threads = 1, queued tasks = 0, completed tasks = 0] to terminate... | org.apache.activemq.util.ThreadPoolUtils | ActiveMQ InactivityMonitor Worker
2020-05-02 02:06:27,962 | INFO  | Waited 9.504 seconds for ExecutorService: java.util.concurrent.ThreadPoolExecutor@61b63831[Shutting down, pool size = 1, active threads = 1, queued tasks = 0, completed tasks = 0] to terminate... | org.apache.activemq.util.ThreadPoolUtils | ActiveMQ InactivityMonitor Worker
2020-05-02 02:06:28,210 | INFO  | Waited 9.752 seconds for ExecutorService: java.util.concurrent.ThreadPoolExecutor@61b63831[Shutting down, pool size = 1, active threads = 1, queued tasks = 0, completed tasks = 0] to terminate... | org.apache.activemq.util.ThreadPoolUtils | ActiveMQ InactivityMonitor Worker
2020-05-02 02:06:28,335 | INFO  | Waited 9.877 seconds for ExecutorService: java.util.concurrent.ThreadPoolExecutor@61b63831[Shutting down, pool size = 1, active threads = 1, queued tasks = 0, completed tasks = 0] to terminate... | org.apache.activemq.util.ThreadPoolUtils | ActiveMQ InactivityMonitor Worker
2020-05-02 02:06:28,397 | INFO  | Waited 9.939 seconds for ExecutorService: java.util.concurrent.ThreadPoolExecutor@61b63831[Shutting down, pool size = 1, active threads = 1, queued tasks = 0, completed tasks = 0] to terminate... | org.apache.activemq.util.ThreadPoolUtils | ActiveMQ InactivityMonitor Worker
2020-05-02 02:06:28,428 | INFO  | Waited 9.970 seconds for ExecutorService: java.util.concurrent.ThreadPoolExecutor@61b63831[Shutting down, pool size = 1, active threads = 1, queued tasks = 0, completed tasks = 0] to terminate... | org.apache.activemq.util.ThreadPoolUtils | ActiveMQ InactivityMonitor Worker
2020-05-02 02:06:28,443 | INFO  | Waited 9.985 seconds for ExecutorService: java.util.concurrent.ThreadPoolExecutor@61b63831[Shutting down, pool size = 1, active threads = 1, queued tasks = 0, completed tasks = 0] to terminate... | org.apache.activemq.util.ThreadPoolUtils | ActiveMQ InactivityMonitor Worker
2020-05-02 02:06:28,452 | INFO  | Waited 9.994 seconds for ExecutorService: java.util.concurrent.ThreadPoolExecutor@61b63831[Shutting down, pool size = 1, active threads = 1, queued tasks = 0, completed tasks = 0] to terminate... | org.apache.activemq.util.ThreadPoolUtils | ActiveMQ InactivityMonitor Worker
2020-05-02 02:06:28,455 | INFO  | Waited 9.997 seconds for ExecutorService: java.util.concurrent.ThreadPoolExecutor@61b63831[Shutting down, pool size = 1, active threads = 1, queued tasks = 0, completed tasks = 0] to terminate... | org.apache.activemq.util.ThreadPoolUtils | ActiveMQ InactivityMonitor Worker
